,Depth,Depth_pred,XRF/Hardness Sample #,XRF/Hardness Sample #_pred,HLD,HLD_pred,Na,Na_pred,Mg,Mg_pred,Al,Al_pred,Si,Si_pred,P,P_pred,S,S_pred,Cl,Cl_pred,K,K_pred,Ca,Ca_pred,Ti,Ti_pred,V,V_pred,Cr,Cr_pred,Mn,Mn_pred,Fe,Fe_pred,Co,Co_pred,Ni,Ni_pred,Cu,Cu_pred,Zn,Zn_pred,Ga,Ga_pred,As,As_pred,Se,Se_pred,Rb,Rb_pred,Sr,Sr_pred,Y,Y_pred,Zr,Zr_pred,Nb,Nb_pred,Mo,Mo_pred,Ba,Ba_pred,Pb,Pb_pred,Th,Th_pred,U,U_pred
84,17.228599,12.121784210205078,150,99.28225708007812,734,802.5792083740234,2.3804,0.27802011370658875,1.707,2.657109498977661,1.6583,3.3345974683761597,22.3766,29.107382774353027,0.044,0.08341822028160095,0.3774,0.48708326369524,0.0,-0.002228708937764168,1.3739,2.3957791328430176,5.4776,6.087589263916016,0.1417,0.22885020822286606,0.005,0.004254357889294624,0.0,0.002508879639208317,0.3042,0.3933500647544861,0.9254,1.5450307577848434,0.0001,0.0005749980628024787,0.0005,0.0012181486818008125,0.0006,0.0006291540921665728,0.0027,0.002962227212265134,0.0003,0.0009479387517785653,0.0003,0.00040832720696926117,0.0,3.7791010981891304e-05,0.004,0.00666127516888082,0.0052,0.005656425841152668,0.0018,0.0023390361457131803,0.0253,0.02505495585501194,0.0008,0.0007681449060328305,0.0015,0.001291116001084447,0.0181,0.02084115892648697,0.0,0.0004743852186948061,0.0,0.00037200888618826866,0.0,0.0004616984515450895
85,17.32327,16.78924560546875,151,145.97967529296875,809,802.8411865234375,0.3907,0.1007620096206665,3.1037,2.796367645263672,2.4892,3.427021861076355,27.2447,29.265045166015625,0.0712,0.082651287317276,0.4098,0.5474351700395346,0.0,0.002756391651928425,1.9227,2.4859009981155396,7.1859,6.32213020324707,0.1732,0.236426942050457,0.0042,0.00406488124281168,0.0,0.002193117281422019,0.5092,0.46763843297958374,1.3759,1.6081860959529877,0.0005,0.0006107425142545253,0.0007,0.0013584605185315013,0.0002,0.0008097573299892247,0.0026,0.0019320191349834204,0.0003,0.0008905463910195976,0.0002,0.0003577862516976893,0.0,2.893786586355418e-05,0.0051,0.006683187559247017,0.0053,0.005772689590230584,0.0019,0.002356266719289124,0.0226,0.026260707527399063,0.0008,0.0007949239807203412,0.0009,0.001359238987788558,0.014,0.021444298326969147,0.0013,0.0010285228490829468,0.0,0.00047259218990802765,0.0,0.00046592886792495847
86,17.406379,15.543617248535156,152,133.56784057617188,783,788.6862640380859,0.3779,0.24708768725395203,2.5254,2.7432098388671875,3.794,4.2744868993759155,26.157,28.02818489074707,0.0856,0.101372629404068,0.6937,0.7262846697121859,0.0,0.00024780258536338806,2.7612,2.968809962272644,5.8078,5.58162784576416,0.2712,0.26792771369218826,0.0033,0.005006910301744938,0.0033,0.0032470310106873512,0.4198,0.36821800470352173,1.9245,1.930192306637764,0.0007,0.0007632503547938541,0.0016,0.0016213118215091527,0.0013,0.0011776413884945214,0.0044,0.005174816818907857,0.0011,0.0012104807392461225,0.0004,0.0005567721673287451,0.0,3.519455640343949e-05,0.0085,0.008578505599871278,0.0057,0.005573516944423318,0.0026,0.0026914839982055128,0.0263,0.024254564195871353,0.001,0.0009094765991903841,0.0015,0.001323020551353693,0.0129,0.02509913593530655,0.0008,0.0011875370983034372,0.0009,0.0005524869775399566,0.0012,0.0006136874435469508
87,17.496137,18.6258544921875,153,164.41854858398438,766,799.3816528320312,0.0,0.17117711901664734,3.0265,2.5965638160705566,3.0439,3.2082782983779907,28.5459,30.10464859008789,0.0685,0.08089423179626465,0.4774,0.495601998642087,0.0,0.0014072572812438011,2.3467,2.40465772151947,7.3262,6.22622013092041,0.209,0.22571657598018646,0.0026,0.003867754712700844,0.0022,0.002158469520509243,0.5432,0.48353880643844604,1.6173,1.454567402601242,0.0006,0.0005582788435276598,0.0011,0.001192190800793469,0.001,0.0005809596623294055,0.0033,0.005030916770920157,0.001,0.0008089452458079904,0.0004,0.00035961309913545847,0.0,3.8093989132903516e-05,0.0061,0.006257531000301242,0.0056,0.005771847674623132,0.0022,0.0023135216906666756,0.0219,0.027302926406264305,0.0008,0.0007839344325475395,0.001,0.001399386441335082,0.0192,0.02332504838705063,0.0009,0.0007469125557690859,0.0006,0.00047030113637447357,0.0004,0.00046957802260294557
88,17.595868,16.140098571777344,154,139.49639892578125,778,810.37353515625,0.1486,0.12158352136611938,3.086,3.006944417953491,2.6561,2.943569302558899,27.6431,29.46178150177002,0.0925,0.08149218559265137,0.4068,0.4457270931452513,0.0,0.0022799018770456314,2.1494,2.178139090538025,7.2176,7.118382453918457,0.1719,0.21478424221277237,0.0034,0.00338857714086771,0.0,0.0016691989731043577,0.5188,0.566814124584198,1.4113,1.467979982495308,0.0005,0.0005378478090278804,0.001,0.0013196284417062998,0.0004,0.0006694555631838739,0.0027,0.0025444799102842808,0.0008,0.000706284939951729,0.0001,0.00028131925500929356,0.0,3.51047856383957e-05,0.0057,0.005626230034977198,0.006,0.00567065691575408,0.002,0.0022372696548700333,0.0235,0.026383908465504646,0.0007,0.0007096725748851895,0.0011,0.0013439133763313293,0.0169,0.02047673612833023,0.0013,0.000825568800792098,0.0006,0.0004091274458914995,0.001,0.00041361042531207204
89,17.695598,18.194026947021484,155,160.07403564453125,811,773.0764312744141,0.0889,0.3056810200214386,2.5655,2.3212668895721436,5.9702,5.120712399482727,30.1043,26.94445514678955,0.1304,0.09531596302986145,0.9634,0.9308319371193647,0.0,-0.0016321782022714615,3.9351,3.519176959991455,4.4241,4.087038993835449,0.3319,0.30566804111003876,0.0054,0.006353219971060753,0.0049,0.004593515070155263,0.3144,0.17886865139007568,2.2909,2.2092525362968445,0.0011,0.0008842880633892491,0.0018,0.0016967207193374634,0.0015,0.0013850758550688624,0.0048,0.006336345570161939,0.0017,0.0015439119160873815,0.0007,0.0007458807085640728,0.0,3.239612124161795e-05,0.0109,0.010640728985890746,0.0053,0.005502898246049881,0.0028,0.0029403053340502083,0.024,0.023142725229263306,0.0012,0.0010773683316074312,0.0011,0.0012356732040643692,0.026,0.029390089213848114,0.002,0.0016206775326281786,0.0006,0.0007341308519244194,0.0008,0.0007882728241384029
90,17.796437,13.860057830810547,156,116.73516845703125,689,795.2176513671875,0.5747,0.20924749970436096,2.4333,2.9761862754821777,4.9972,3.5306836366653442,25.6477,29.095284461975098,0.1156,0.09868016839027405,0.9011,0.5324693452566862,0.0,0.0006561568006873131,3.4476,2.5106807947158813,4.6638,6.701882839202881,0.299,0.23221316933631897,0.0065,0.0038431910797953606,0.0031,0.0020391775760799646,0.3336,0.5012405514717102,2.2459,1.6358699798583984,0.0008,0.0006418137345463037,0.0024,0.001465915236622095,0.0017,0.0008932384662330151,0.0041,0.006138156400993466,0.0014,0.0008968647889560089,0.0007,0.0003974576247856021,0.0,2.651977411005646e-05,0.0108,0.006778346374630928,0.0057,0.0055245039984583855,0.0031,0.0024423665017820895,0.0216,0.025669459253549576,0.001,0.000764410593546927,0.001,0.0014217966236174107,0.0219,0.02328214794397354,0.0029,0.0008326817769557238,0.0008,0.0004423795035108924,0.0006,0.00046515377471223474
91,17.896168,18.087242126464844,157,159.04495239257812,734,797.8435211181641,1.2219,0.07511439919471741,2.1628,2.666207790374756,1.6245,3.343870759010315,21.2125,30.659811973571777,0.0528,0.09222903847694397,0.3826,0.5110898707062006,0.0,0.004165090620517731,1.5361,2.48355233669281,5.1647,6.291593074798584,0.1461,0.2325718104839325,0.0065,0.003663928247988224,0.0,0.001830922206863761,0.3477,0.49531054496765137,1.1091,1.4717085510492325,0.0,0.0005924470024183393,0.0008,0.0012221867218613625,0.0008,0.0007036607130430639,0.0029,0.0030432441271841526,0.0004,0.0008312315258081071,0.0005,0.00032112025655806065,0.0,3.1127936381381005e-05,0.0052,0.006330464035272598,0.0051,0.006089641014114022,0.0023,0.0023408844717778265,0.0339,0.0288185253739357,0.0008,0.0007957469788379967,0.0021,0.0015728212893009186,0.0179,0.021695531904697418,0.0,0.0007931257132440805,0.0,0.00041255971882492304,0.0007,0.00043864408507943153
92,18.06571,14.241092681884766,159,120.53244018554688,764,798.2913208007812,0.9587,0.18558505177497864,2.3085,2.9976377487182617,4.4068,3.4070369005203247,26.4623,29.146288871765137,0.0992,0.09465518593788147,0.7686,0.5123264230787754,0.0,0.0010552946478128433,3.1648,2.438097834587097,4.6259,6.818235397338867,0.2816,0.22812578827142715,0.0049,0.0037373630329966545,0.0042,0.0019268009345978498,0.3134,0.5162970423698425,1.9122,1.6022736877202988,0.0006,0.0006205179961398244,0.0021,0.0014421510277315974,0.002,0.0008521673735231161,0.0061,0.005406218813732266,0.0012,0.000852697849040851,0.0008,0.00037015689304098487,0.0,2.6539571990724653e-05,0.0097,0.006524275755509734,0.0056,0.0055348488967865705,0.003,0.002394477603957057,0.0325,0.02575613744556904,0.001,0.0007491414435207844,0.002,0.0014040316455066204,0.018,0.022695712745189667,0.0015,0.0008477771189063787,0.0008,0.0004381905309855938,0.001,0.00044933840399608016
93,18.180954,18.427303314208984,160,162.44879150390625,842,791.5500183105469,0.0,0.1491394340991974,2.8463,2.8088290691375732,4.1075,3.202404260635376,30.0135,29.221524238586426,0.1006,0.08326065540313721,0.6628,0.5132118538022041,0.0,0.0029740091413259506,2.9307,2.3822174072265625,5.9001,6.759110450744629,0.2725,0.2212074063718319,0.0042,0.003478185273706913,0.0035,0.0017179809510707855,0.4211,0.5435698628425598,1.7662,1.5108221918344498,0.0008,0.0005750094715040177,0.0012,0.0013544676476158202,0.0005,0.0007217148668132722,0.0033,0.007241469109430909,0.001,0.0007613950438098982,0.0004,0.0003559706383384764,0.0,2.2364423784893006e-05,0.0081,0.006188292289152741,0.0057,0.005661129951477051,0.0026,0.0023334248107858002,0.0283,0.02766536921262741,0.0008,0.0007614142959937453,0.0013,0.0014911529142409563,0.0242,0.025537244975566864,0.0024,0.0009759459644556046,0.001,0.000487484154291451,0.0,0.00046832329826429486
94,18.282901,20.005714416503906,161,178.23489379882812,836,797.5359954833984,0.0,0.1154395341873169,2.5999,2.5652573108673096,2.6358,3.164831280708313,28.1009,30.43860912322998,0.076,0.07909801602363586,0.4781,0.4937931876629591,0.0,0.0024255309253931046,2.0837,2.40340518951416,6.6317,6.245281219482422,0.2225,0.22618509083986282,0.0014,0.00363059900701046,0.0044,0.0019769479986280203,0.4525,0.48937827348709106,1.3704,1.4130529314279556,0.0005,0.0005491844931384549,0.0009,0.0011316857999190688,0.0004,0.0005577720003202558,0.0026,0.004234007792547345,0.0009,0.0007724702154519036,0.0003,0.0003233360475860536,0.0,3.443173045525327e-05,0.0055,0.006113662617281079,0.0057,0.005955214845016599,0.0025,0.0022914903820492327,0.0407,0.028807882219552994,0.0006,0.0007937541813589633,0.0021,0.0014983587898314,0.04,0.02329418808221817,0.0,0.0008272330742329359,0.0005,0.00046324741560965776,0.0007,0.0004766879719682038
95,18.380416,20.412212371826172,162,182.33596801757812,839,797.7381439208984,0.0,0.09913802146911621,2.7135,2.580799102783203,3.3167,3.3243799209594727,31.6449,30.43954563140869,0.105,0.08396893739700317,0.5437,0.5406975913792849,0.0,0.013114910572767258,2.4647,2.504259705543518,6.2804,6.263185024261475,0.2577,0.23668210208415985,0.0029,0.0036303000524640083,0.0037,0.0019149482250213623,0.4503,0.5873071551322937,1.5459,1.508056029677391,0.0007,0.0005763348453911021,0.001,0.0014127447502687573,0.0006,0.0008769517298787832,0.0024,0.004655218916013837,0.0009,0.0008470379543723539,0.0005,0.000361287675332278,0.0,4.175151843810454e-05,0.0061,0.00639905477873981,0.0057,0.006444670958444476,0.0021,0.0023594691301696002,0.0311,0.027359453961253166,0.0008,0.0007916480535641313,0.0015,0.0014585808385163546,0.0236,0.02137938141822815,0.0,0.0006923312321305275,0.0007,0.0004524141550064087,0.0,0.0005401168018579483
96,18.484579,19.947803497314453,163,177.67129516601562,825,800.2866363525391,0.0,0.1023021936416626,2.8625,2.6642463207244873,2.6902,3.2380958795547485,32.2091,30.177645683288574,0.0738,0.08123421669006348,0.403,0.5248305629938841,0.0,0.012812260538339615,2.0395,2.4371023178100586,6.8648,6.461595058441162,0.2016,0.23252298682928085,0.0031,0.003560323268175125,0.0022,0.001844222890213132,0.4799,0.6035496592521667,1.3126,1.50729201734066,0.0005,0.0005649124650517479,0.0007,0.0014377263141795993,0.0005,0.0008737961761653423,0.002,0.004542260663583875,0.0005,0.0008159976714523509,0.0003,0.0003492544637992978,0.0,4.084969259565696e-05,0.0052,0.006234560627490282,0.0056,0.0063419886864721775,0.0022,0.002331876603420824,0.0335,0.026816319674253464,0.0009,0.0007701116264797747,0.0018,0.0014106109738349915,0.0192,0.021110258996486664,0.001,0.00071533746086061,0.0007,0.0004541892558336258,0.0,0.0005296033341437578
97,18.576553,20.426593780517578,164,182.47512817382812,838,798.9073028564453,0.0,0.10919517278671265,2.3616,2.6186206340789795,2.7873,3.284216523170471,30.0449,30.219733238220215,0.1063,0.08143991231918335,0.4099,0.5384113434702158,0.0092,0.014338256791234016,2.1123,2.4750365018844604,6.4336,6.371331691741943,0.2196,0.23527563363313675,0.0023,0.0035956818610429764,0.002,0.001900531817227602,0.442,0.6109588742256165,1.3671,1.5192039161920547,0.0005,0.0005695838335668668,0.0011,0.001465119479689747,0.0013,0.0009105750359594822,0.0029,0.004970564739778638,0.0008,0.0008363400265807286,0.0001,0.0003645102260634303,0.0,4.291759250918403e-05,0.0058,0.006343168905004859,0.0059,0.0064336631912738085,0.0026,0.0023521530092693865,0.0348,0.026739738881587982,0.0008,0.0007791521493345499,0.0019,0.0014105215668678284,0.0169,0.021245017647743225,0.0009,0.0006883537862449884,0.0007,0.00046093808487057686,0.0005,0.0005526558379642665
98,18.681824,21.186847686767578,165,190.1165771484375,802,795.4555511474609,0.0,0.049490541219711304,2.4397,2.4265520572662354,3.7881,3.393858790397644,30.401,31.120840072631836,0.0786,0.09433522820472717,0.5967,0.5459474381059408,0.0,0.006448149681091309,2.6908,2.5566846132278442,5.4329,5.891993522644043,0.2584,0.23556247353553772,0.0037,0.0037571992725133896,0.0026,0.0018929343204945326,0.3774,0.4785730242729187,1.6496,1.4587558060884476,0.0007,0.0005990958452457562,0.0013,0.00120207027066499,0.0005,0.000716467562597245,0.0031,0.0031653658952564,0.001,0.0008803037635516375,0.0004,0.00035844213562086225,0.0,3.5537435906007886e-05,0.007,0.006481999764218926,0.0057,0.006444988306611776,0.0024,0.0023542721173726022,0.0244,0.029496539384126663,0.0007,0.0008292521815747023,0.0013,0.0016399531159549952,0.0187,0.02317313849925995,0.0,0.0007325508631765842,0.0004,0.00034647423308342695,0.0008,0.0004813806153833866
99,18.879069,18.723770141601562,167,165.46469116210938,743,793.0554046630859,0.0,0.05836111307144165,2.4544,2.4858858585357666,4.7687,2.9866849184036255,34.6509,30.245574951171875,0.0953,0.09550824761390686,0.6621,0.5013940986245871,0.0,0.004887902177870274,3.271,2.2986485958099365,4.9844,6.3375983238220215,0.3282,0.21864209696650505,0.0015,0.0034321285784244537,0.0024,0.0014497542288154364,0.3318,0.5286725163459778,1.6756,1.376531645655632,0.0009,0.0005363360833143815,0.0012,0.001129848649725318,0.0004,0.0004925781686324626,0.0027,0.003936290042474866,0.0011,0.0007628459861734882,0.0005,0.00031585124088451266,0.0,2.9664806788787246e-05,0.008,0.005762743530794978,0.0057,0.00633078976534307,0.0025,0.002270772180054337,0.0353,0.03156512975692749,0.001,0.0008037781226448715,0.002,0.0017583193257451057,0.0221,0.02378525584936142,0.0011,0.0006957279983907938,0.0008,0.00034355418756604195,0.0004,0.0003548631793819368
100,18.98434,25.130931854248047,168,229.53231811523438,824,792.3358306884766,0.0,0.13900771737098694,2.0662,2.496032953262329,2.4741,3.3957170248031616,33.29,30.31358051300049,0.1163,0.08156028389930725,0.443,0.5803450755774975,0.0,0.0032025836408138275,1.9705,2.5633000135421753,6.3422,5.995776176452637,0.2226,0.2290787622332573,0.0008,0.0038409000262618065,0.0,0.0021868410985916853,0.3773,0.4509715437889099,1.0929,1.4881660491228104,0.0005,0.00059775602130685,0.0006,0.0012303632101975381,0.0,0.0007583091501146555,0.0023,0.004934536060318351,0.0004,0.0008624639012850821,0.0004,0.0004126304411329329,0.0,5.2096977015025914e-05,0.0041,0.006669004214927554,0.0057,0.005878577008843422,0.0024,0.002386399602983147,0.0504,0.02824905887246132,0.0009,0.0008099123369902372,0.0028,0.0015357802622020245,0.044,0.026130646467208862,0.0008,0.0008921751286834478,0.0006,0.00041675346437841654,0.0004,0.0005225097411312163
101,19.077422,16.146244049072266,169,139.51876831054688,828,813.65966796875,0.1679,0.0672728419303894,3.4544,3.1048951148986816,3.0885,2.7888039350509644,27.2988,29.401318550109863,0.073,0.0745304524898529,0.4869,0.4116118233650923,0.0,0.003050984814763069,2.2906,2.075182557106018,7.5948,7.399996280670166,0.2318,0.2076888605952263,0.0043,0.003208218142390251,0.0016,0.0013649181928485632,0.5931,0.5915798544883728,1.6026,1.434292122721672,0.0005,0.0005140394059708342,0.0022,0.0013233302161097527,0.0008,0.000646812142804265,0.0028,0.0017465048003941774,0.0008,0.0006318631494650617,0.0003,0.00023365329252555966,0.0,2.6638554118108004e-05,0.0059,0.005253922892734408,0.0062,0.005586574552580714,0.0021,0.0021550330566242337,0.024,0.0261895339936018,0.0007,0.0006727956351824105,0.0011,0.0013152074534446,0.0351,0.019763492047786713,0.0011,0.0009232531301677227,0.0,0.0004172452026978135,0.0,0.00037026137579232454
102,19.180477,29.343379974365234,170,271.5345153808594,823,805.254150390625,0.0,0.11795613169670105,2.9485,3.033475160598755,2.8465,2.8583465814590454,33.5161,29.4121732711792,0.1348,0.10313108563423157,0.4209,0.477830009534955,0.0,-0.0025624316185712814,2.1224,2.207278251647949,6.9082,7.3437604904174805,0.2276,0.20947737991809845,0.0026,0.0036392631009221077,0.0017,0.0016399361193180084,0.5201,0.7834101915359497,1.3907,1.5460234582424164,0.0006,0.0005483748245751485,0.0009,0.0017258295556530356,0.0006,0.0005662132753059268,0.0023,0.0051129229832440615,0.0008,0.0007477495673811063,0.0003,0.0003906054771505296,0.0,7.633699715370312e-05,0.0053,0.005502204177901149,0.0064,0.0068370376247912645,0.0024,0.002204426738899201,0.0373,0.023629112169146538,0.0007,0.0006848731427453458,0.0018,0.0012099002487957478,0.0174,0.01810140162706375,0.0,0.0005514160729944706,0.0009,0.0001777521101757884,0.0005,0.0003727732109837234
103,19.281316,29.490867614746094,171,273.15594482421875,868,830.5374145507812,0.0,-0.0182763934135437,2.4807,2.788257122039795,2.4622,3.032284140586853,31.2684,32.20554542541504,0.1053,0.146408349275589,0.4016,0.43077090196311474,0.0,-0.0015750117599964142,1.9841,2.3153417110443115,5.877,6.910284996032715,0.2121,0.21429988741874695,0.0024,0.0037427619099617004,0.0016,0.0016352429520338774,0.426,0.6716453433036804,1.2964,1.4003588110208511,0.0005,0.0005720861372537911,0.0007,0.001284144353121519,0.0006,0.0007184793939813972,0.0026,0.00462893326766789,0.0006,0.0007385603530565277,0.0002,0.0003455586265772581,0.0,2.9154231015127152e-05,0.0056,0.005417396780103445,0.0056,0.007048808736726642,0.0022,0.0022344249300658703,0.0355,0.026083065196871758,0.0009,0.0007638477836735547,0.0018,0.0012494446709752083,0.0206,0.0233285054564476,0.0,0.0005443673580884933,0.0007,0.00031743920408189297,0.0,0.0004989975714124739
104,19.366641,23.700210571289062,172,215.15145874023438,819,804.9216461181641,0.0,0.1655210554599762,2.8274,2.9382693767547607,2.7239,2.9491838216781616,32.1851,29.30234432220459,0.1126,0.08928319811820984,0.3876,0.4922128599137068,0.0,-0.0007438529282808304,2.0593,2.237738251686096,6.9149,7.029096603393555,0.2214,0.2172853946685791,0.005,0.003609846346080303,0.0024,0.001935016829520464,0.5188,0.685461699962616,1.3385,1.5547232180833817,0.0006,0.0005571920337388292,0.0009,0.0016139275976456702,0.0009,0.0005899782991036773,0.0023,0.004053383367136121,0.0004,0.0007875352603150532,0.0003,0.0003800398553721607,0.0,7.295840623555705e-05,0.005,0.005783400731161237,0.006,0.006467100931331515,0.0026,0.0022599169169552624,0.037,0.0242094025015831,0.0007,0.0007167413714341819,0.0022,0.0012492826208472252,0.0197,0.01889818161725998,0.0008,0.000601036474108696,0.0004,0.0001949407160282135,0.0004,0.0004484729724936187
105,19.468588,20.325897216796875,173,181.50094604492188,854,790.7232055664062,0.0,0.03879523277282715,2.7307,2.3538706302642822,2.6241,3.565360188484192,31.495,31.758416175842285,0.1065,0.09914299845695496,0.3644,0.5544150564819574,0.0,0.005774823948740959,2.072,2.6795986890792847,6.6687,5.614305019378662,0.231,0.24512087926268578,0.0042,0.003838004544377327,0.0021,0.0020014476031064987,0.4918,0.4453968405723572,1.2937,1.4411683827638626,0.0005,0.0006168407999211922,0.0009,0.001098496315535158,0.0005,0.0006752115441486239,0.0042,0.0027631402481347322,0.0006,0.0009112256957450882,0.0003,0.00034195242915302515,0.0,3.4755074011627585e-05,0.0053,0.0067343697883188725,0.0058,0.0065107152331620455,0.0024,0.002403365506324917,0.0384,0.03107774443924427,0.0009,0.0008666234789416194,0.0023,0.0017469350714236498,0.0216,0.022185571491718292,0.0008,0.0007161954417824745,0.0005,0.00040127080865204334,0.0004,0.000464882527012378
106,19.576075,20.325897216796875,174,181.50094604492188,825,790.7232055664062,0.0,0.03879523277282715,2.3271,2.3538706302642822,3.3918,3.565360188484192,31.9783,31.758416175842285,0.1119,0.09914299845695496,0.478,0.5544150564819574,0.0,0.005774823948740959,2.5534,2.6795986890792847,5.1632,5.614305019378662,0.2585,0.24512087926268578,0.0058,0.003838004544377327,0.0,0.0020014476031064987,0.3594,0.4453968405723572,1.3926,1.4411683827638626,0.0006,0.0006168407999211922,0.0007,0.001098496315535158,0.0008,0.0006752115441486239,0.0031,0.0027631402481347322,0.0011,0.0009112256957450882,0.0004,0.00034195242915302515,0.0002,3.4755074011627585e-05,0.0069,0.0067343697883188725,0.006,0.0065107152331620455,0.0024,0.002403365506324917,0.0366,0.03107774443924427,0.0008,0.0008666234789416194,0.0021,0.0017469350714236498,0.0204,0.022185571491718292,0.0,0.0007161954417824745,0.0004,0.00040127080865204334,0.0007,0.000464882527012378
107,19.680239,27.90774154663086,175,257.2629089355469,849,791.1005401611328,0.0,0.11450055241584778,2.7305,2.4848697185516357,3.0455,3.443006157875061,29.6793,30.437495231628418,0.0661,0.07824546098709106,0.5072,0.5773459263145924,0.0,0.004473710432648659,2.3535,2.6138031482696533,6.6055,5.9681806564331055,0.2278,0.23258178308606148,0.0037,0.0038897981867194176,0.0013,0.002177545567974448,0.5041,0.49123209714889526,1.5199,1.5074532777071,0.0005,0.0005955170199740678,0.0016,0.0013235429651103914,0.0,0.0007965386612340808,0.0032,0.004806607263162732,0.001,0.0008817385678412393,0.0006,0.00042032188503071666,0.0,5.2925584896001965e-05,0.0063,0.006732199108228087,0.0062,0.006263358052819967,0.0025,0.0023538359091617167,0.0304,0.027070853859186172,0.0009,0.0007974684704095125,0.0011,0.0014552208594977856,0.0317,0.024281330406665802,0.0,0.0008486120495945215,0.0,0.00040259084198623896,0.0,0.0005519177648238838
108,19.786618,19.475135803222656,176,172.94985961914062,883,796.8191833496094,0.0,0.10820421576499939,2.4488,2.566380262374878,3.842,3.3563047647476196,30.2473,30.33852481842041,0.0925,0.08326160907745361,0.6385,0.5378077644854784,0.0,0.012618768960237503,2.7879,2.515307307243347,5.8271,6.200442790985107,0.3038,0.23720099031925201,0.0025,0.003712235949933529,0.0035,0.0019415817223489285,0.4241,0.5698904395103455,1.7075,1.5164626389741898,0.0007,0.0005788270209450275,0.0014,0.0014082577545195818,0.001,0.0008708489476703107,0.0062,0.004730513785034418,0.0011,0.0008647491849842481,0.0006,0.0003680465742945671,0.0,3.791964991251007e-05,0.0074,0.0064722164534032345,0.0059,0.006406087428331375,0.0028,0.002357014629524201,0.036,0.027095144614577293,0.0009,0.0007905360544100404,0.0022,0.001447178889065981,0.0305,0.02132023125886917,0.0006,0.000673733651638031,0.0005,0.0004541628295555711,0.0007,0.0005325828096829355
109,19.980539,14.255718231201172,178,120.68417358398438,793,798.3397369384766,0.0,0.1765677034854889,2.3378,2.507763624191284,4.6678,3.371360659599304,31.7029,30.22249126434326,0.1241,0.08927467465400696,0.7023,0.4955616779625416,0.0,0.0008510109037160873,3.2804,2.4749839305877686,4.9824,5.879488945007324,0.2874,0.23443978279829025,0.0036,0.004084131680428982,0.0037,0.002260747365653515,0.3525,0.4152527451515198,1.7912,1.4796102494001389,0.0008,0.0005784715467598289,0.0015,0.0011323041981086135,0.0007,0.0005828514695167542,0.0033,0.0027399093378335238,0.0012,0.000920217513339594,0.0003,0.00036649347748607397,0.0002,3.230166475987062e-05,0.0088,0.006573298946022987,0.0057,0.006040455074980855,0.0028,0.0023389998241327703,0.0283,0.02774316631257534,0.0012,0.0008074005017988384,0.0016,0.0014774282462894917,0.03,0.020861230790615082,0.0006,0.0005317677278071642,0.0,0.0003881209995597601,0.0006,0.00044347974471747875
